"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 06, 2018","122.87","123.48","123.50","122.87","13.45K","-0.75%"
"Jun 05, 2018","123.80","123.68","123.86","123.40","5.85K","0.09%"
"Jun 04, 2018","123.69","123.67","123.87","123.54","8.38K","-0.14%"
"Jun 01, 2018","123.86","124.03","124.08","123.53","3.28K","-0.44%"
"May 31, 2018","124.41","124.07","124.46","123.75","9.06K","0.02%"
"May 30, 2018","124.39","124.48","124.54","123.92","36.69K","0.06%"
"May 29, 2018","124.32","124.08","125.64","123.77","352.04K","0.81%"
"May 25, 2018","123.32","122.67","123.65","122.67","435.68K","0.53%"
"May 24, 2018","122.67","122.26","122.74","122.00","533.20K","0.30%"
"May 23, 2018","122.30","121.71","122.32","121.71","272.41K","0.73%"
"May 22, 2018","121.41","121.60","121.77","121.28","174.62K","-0.25%"
"May 21, 2018","121.72","121.67","121.93","121.53","161.83K","0.11%"
"May 18, 2018","121.59","121.13","121.64","120.97","186.57K","0.48%"
"May 17, 2018","121.01","121.22","121.41","120.89","192.99K","-0.44%"
"May 16, 2018","121.55","121.65","121.74","121.42","184.15K","0.10%"
"May 15, 2018","121.43","121.59","121.89","121.34","257.58K","-0.28%"
"May 14, 2018","121.77","122.11","122.16","121.65","159.35K","-0.27%"
"May 11, 2018","122.10","122.33","122.40","122.03","133.25K","-0.20%"
"May 10, 2018","122.34","122.03","122.50","121.82","196.53K","0.36%"
"May 09, 2018","121.90","121.97","122.04","121.67","190.60K","-0.20%"
"May 08, 2018","122.14","122.52","122.69","122.05","160.62K","-0.34%"
"May 04, 2018","122.56","122.59","122.94","122.47","167.64K","-0.02%"
"May 03, 2018","122.58","121.93","122.75","121.70","226.29K","0.55%"
"May 02, 2018","121.91","122.28","122.31","121.80","190.05K","-0.43%"
"May 01, 2018","122.44","122.27","122.51","122.13","96.44K","0.15%"
"Apr 30, 2018","122.26","121.99","122.38","121.85","180.00K","0.27%"
"Apr 27, 2018","121.93","121.55","122.12","121.50","208.50K","0.46%"
"Apr 26, 2018","121.37","121.09","121.49","121.07","169.76K","0.28%"
"Apr 25, 2018","121.03","120.93","121.08","120.73","172.13K","-0.02%"
"Apr 24, 2018","121.05","121.32","121.42","120.80","221.95K","-0.14%"
"Apr 23, 2018","121.22","121.37","121.47","121.03","150.13K","-0.25%"
"Apr 20, 2018","121.52","121.90","122.00","121.39","202.01K","0.14%"
"Apr 19, 2018","121.35","122.18","122.18","121.20","279.24K","-0.73%"
"Apr 18, 2018","122.24","122.05","122.84","122.00","218.85K","0.23%"
"Apr 17, 2018","121.96","121.81","122.14","121.48","167.48K","0.16%"
"Apr 16, 2018","121.77","121.87","121.92","121.54","131.93K","-0.23%"
"Apr 13, 2018","122.05","121.89","122.13","121.63","137.20K","0.07%"
"Apr 12, 2018","121.97","122.58","122.58","121.74","164.63K","-0.48%"
"Apr 11, 2018","122.56","122.35","122.84","122.24","173.80K","0.25%"
"Apr 10, 2018","122.25","122.30","122.45","122.11","225.86K","-0.08%"
"Apr 09, 2018","122.35","122.38","122.41","122.18","122.44K","-0.07%"
"Apr 06, 2018","122.44","122.34","122.49","122.18","137.51K","0.16%"
"Apr 05, 2018","122.24","122.49","122.55","122.10","164.72K","-0.37%"
"Apr 04, 2018","122.70","122.72","123.03","122.59","166.92K","-0.07%"
"Apr 03, 2018","122.78","123.00","123.00","122.65","166.07K","-0.03%"
"Mar 29, 2018","122.82","122.48","122.93","122.48","200.90K","0.14%"
"Mar 28, 2018","122.65","122.24","122.72","122.24","233.39K","-0.15%"
