Date,Euribor_Futures,Euro_BOBL,Euro_BTP,Euro_Bund,Euro_OAT,Euro_SCHATZ,Euro-Buxl_Futures,Japan_Government,Short_Sterling,Short-Term_Euro-BTP,UK_Gilt,US_10,US_2,US_30,US_5
2018-04-12,100.33,131.11,138.55,159.29,154.16,111.91,164.92,150.95,99.21,112.64,121.97,120.47,106.19,145.38,113.98
2018-04-13,100.33,131.14,138.76,159.34,154.34,111.91,164.88,150.89,99.1,112.69,122.05,120.48,106.15,145.41,113.96
2018-04-16,100.33,131.08,138.71,159.15,154.15,111.905,164.44,150.87,99.1,112.65,121.77,120.47,106.15,145.47,113.95
2018-04-17,100.32,131.16,139.18,159.34,154.55,111.91,164.98,150.86,99.12,112.76,121.96,120.56,106.14,146.03,113.97
2018-04-18,100.32,131.01,139.59,159.05,154.23,111.88,164.64,150.9,99.14,112.77,122.24,120.14,106.06,144.94,113.72
2018-04-19,100.32,130.76,138.97,158.17,153.38,111.865,162.96,150.85,99.14,112.71,121.35,119.83,106.05,143.78,113.59
2018-04-20,100.32,130.8,138.93,158.13,153.29,111.875,162.54,150.58,99.21,112.73,121.52,119.55,106.02,143.09,113.45
2018-04-23,100.32,130.66,138.85,157.8,152.98,111.85,161.8,150.63,99.21,112.74,121.22,119.33,106.01,142.97,113.34
2018-04-24,100.33,130.66,139.07,157.76,153.09,111.845,161.8,150.67,99.21,112.76,121.05,119.33,106.04,142.53,113.39
2018-04-25,100.32,130.65,139.02,157.72,152.91,111.86,161.72,150.55,99.21,112.73,121.03,119.08,106.02,141.75,113.3
2018-04-26,100.32,130.82,139.44,158.31,153.38,111.875,163.08,150.56,99.2,112.8,121.37,119.31,106.02,142.38,113.38
2018-04-27,100.33,130.94,139.55,158.66,153.73,111.91,163.72,150.64,99.28,112.82,121.93,119.5,106.03,143.25,113.45
2018-04-30,100.33,131.0,139.01,158.74,153.86,111.915,163.54,150.78,99.28,112.73,122.26,119.62,106.02,143.84,113.51
2018-05-01,100.33,131.0,139.01,158.74,153.86,111.915,163.54,150.88,99.29,112.73,122.44,119.38,105.98,143.16,113.35
2018-05-02,100.33,130.95,139.05,158.59,153.64,111.905,163.2,150.83,99.29,112.77,121.91,119.52,106.02,143.25,113.44
2018-05-03,100.32,131.21,139.55,159.26,154.1,111.93,164.18,150.94,99.32,112.84,122.58,119.69,106.05,143.56,113.53
2018-05-04,100.33,131.12,138.89,159.08,153.97,111.91,163.86,150.94,99.32,112.78,122.56,119.7,106.01,143.66,113.52
2018-05-07,100.33,131.18,139.38,159.31,154.18,111.91,164.58,150.86,99.32,112.81,122.56,119.69,106.02,143.56,113.52
2018-05-08,100.33,131.08,137.99,158.85,153.66,111.915,163.52,150.84,99.31,112.73,122.14,119.52,105.98,143.38,113.41
2018-05-09,100.33,131.09,137.91,158.85,153.74,111.915,163.4,150.81,99.31,112.72,121.9,119.27,105.95,142.66,113.27
2018-05-10,100.32,131.16,137.3,159.07,153.8,111.93,163.98,150.8,99.35,112.6,122.34,119.39,105.93,143.19,113.28
2018-05-11,100.33,131.05,137.84,158.85,153.86,111.91,163.68,150.83,99.35,112.7,122.1,119.41,105.94,143.12,113.29
2018-05-14,100.33,130.78,137.48,158.14,153.25,111.86,162.52,150.8,99.35,112.62,121.77,119.25,105.93,142.75,113.24
2018-05-15,100.32,130.68,137.14,157.76,152.8,111.855,161.62,150.71,99.36,112.53,121.43,118.61,105.87,141.06,112.91
2018-05-16,100.32,130.87,135.13,158.18,153.02,111.895,162.26,150.71,99.33,112.2,121.55,118.55,105.85,140.94,112.88
2018-05-17,100.32,130.81,134.88,157.87,152.84,111.895,161.3,150.69,99.33,112.36,121.01,118.52,105.88,140.44,112.9
2018-05-18,100.32,131.08,133.86,158.67,153.4,111.94,162.7,150.7,99.33,112.18,121.59,118.84,105.92,141.19,113.08
2018-05-21,100.32,131.33,132.07,159.24,153.64,111.99,163.92,150.71,99.34,111.8,121.72,118.84,105.9,141.28,113.06
2018-05-22,100.32,131.22,132.64,158.9,153.39,111.965,163.18,150.78,99.34,111.96,121.41,118.88,105.91,141.25,113.07
2018-05-23,100.32,131.56,131.67,159.76,153.68,112.025,164.58,150.85,99.36,111.82,122.3,119.39,106.02,142.22,113.37
2018-05-24,100.32,131.71,132.02,160.22,154.38,112.045,165.98,150.83,99.36,111.77,122.67,119.5,106.05,142.78,113.45
2018-05-25,100.31,132.05,131.42,161.02,155.0,112.085,167.42,150.91,99.38,111.34,123.32,119.86,106.12,143.69,113.69
2018-05-27,100.31,132.05,131.42,161.02,155.0,112.085,167.42,150.91,99.38,111.34,123.32,119.44,105.87,142.66,113.3
2018-05-28,100.31,132.48,129.1,161.93,155.14,112.19,169.62,150.92,99.38,110.42,123.32,119.84,105.97,143.47,113.57
2018-05-29,100.31,132.99,124.04,162.8,155.69,112.335,171.04,150.97,99.38,106.38,124.32,121.23,106.43,146.25,114.58
2018-05-30,100.31,132.57,124.84,162.02,155.28,112.195,169.64,151.04,99.38,108.52,124.39,120.61,106.23,145.44,114.1
2018-05-31,100.32,132.53,126.21,162.14,155.63,112.185,170.76,150.97,99.36,110.4,124.41,120.73,106.23,146.0,114.11
2018-06-01,100.32,132.12,127.8,161.46,155.23,112.085,169.6,150.85,99.36,109.83,123.86,120.17,106.12,144.81,113.78
2018-06-04,100.32,132.01,129.89,160.89,152.68,112.07,168.26,150.8,99.36,110.39,123.69,119.83,106.05,144.12,113.58
2018-06-05,100.32,132.24,128.06,161.46,153.01,112.12,168.96,150.84,99.33,109.42,123.8,120.03,106.09,144.31,113.7
2018-06-06,100.32,131.73,126.13,160.24,151.57,112.025,166.92,150.83,99.33,108.89,122.87,119.62,106.05,143.25,113.47
2018-06-07,100.32,131.47,125.88,159.57,151.53,111.965,165.44,150.84,99.33,108.32,122.57,119.92,106.07,144.12,113.62
2018-06-08,100.32,131.39,122.28,160.4,151.62,112.035,173.46,150.83,99.34,108.19,122.77,119.92,106.09,144.03,113.65
2018-06-11,100.32,131.08,125.02,159.74,151.08,111.945,171.66,150.84,99.34,109.65,122.62,119.77,106.05,143.66,113.53
2018-06-12,100.32,131.08,124.69,159.85,151.41,111.925,171.96,150.79,99.34,109.97,122.77,119.73,106.04,143.75,113.5
2018-06-13,100.32,131.13,125.24,160.07,151.91,111.925,172.4,150.86,99.36,110.04,123.1,119.52,105.95,143.44,113.34
2018-06-14,100.32,131.47,126.03,160.71,153.08,112.0,172.66,150.76,99.36,110.48,123.4,119.75,105.98,144.12,113.45
2018-06-15,100.32,131.68,127.78,161.16,153.44,111.995,172.56,150.77,99.36,110.89,122.56,119.89,106.01,144.5,113.52
2018-06-18,100.32,131.72,128.27,161.15,153.63,111.99,172.1,150.77,99.36,111.13,123.49,119.91,106.02,144.41,113.52
2018-06-19,100.32,131.88,128.25,161.53,153.95,112.02,173.58,150.86,99.37,111.06,123.92,120.14,106.03,144.94,113.67
2018-06-20,100.32,131.93,128.38,161.51,153.74,112.04,173.22,150.77,99.37,111.09,123.81,119.97,106.02,144.5,113.55
2018-06-21,100.32,132.2,126.48,162.15,153.99,112.11,174.28,150.8,99.29,110.28,123.94,119.86,106.05,143.97,113.7
2018-06-22,100.32,132.15,126.92,162.1,153.86,112.09,174.36,150.85,99.27,110.2,123.63,119.83,106.03,143.97,113.68
2018-06-25,100.32,132.18,125.69,162.23,153.79,112.1,174.8,150.86,99.19,109.99,123.76,120.03,106.08,144.34,113.82
2018-06-26,100.32,132.11,124.78,162.09,153.49,112.095,174.5,150.82,99.2,109.83,123.75,120.0,106.07,144.25,113.81
2018-06-27,100.32,132.15,125.73,162.3,153.81,112.1,175.94,150.83,99.21,110.29,124.26,120.39,106.12,145.28,114.04
2018-06-28,100.32,132.21,126.13,162.46,153.94,112.105,176.74,150.86,99.21,110.33,123.26,120.19,106.1,144.97,113.93
2018-06-29,100.32,132.17,127.24,162.55,154.39,112.085,177.7,150.84,99.28,110.76,123.06,120.19,106.07,145.0,113.95
2018-07-02,100.32,132.25,127.71,162.63,154.55,112.12,177.98,150.94,99.2,110.78,123.29,120.08,105.88,144.75,113.51
2018-07-03,100.32,132.2,127.69,162.72,154.85,112.095,178.72,150.91,99.28,110.85,123.41,120.31,105.91,145.34,113.62
2018-07-04,100.32,132.15,127.9,162.55,154.59,112.06,178.0,150.94,99.28,110.67,123.09,120.27,105.9,145.28,113.6
2018-07-05,100.32,132.14,127.26,162.7,154.8,112.045,178.82,150.95,99.16,110.28,123.34,120.25,105.84,145.5,113.55
2018-07-06,100.32,132.2,127.15,162.82,154.83,112.065,178.64,150.97,99.17,110.49,123.28,120.34,105.89,145.66,113.64
2018-07-09,100.32,132.14,127.65,162.61,154.82,112.045,177.6,150.97,99.19,110.62,123.15,120.12,105.85,145.12,113.51
2018-07-10,100.32,132.04,127.58,162.38,154.58,112.03,177.3,150.93,99.17,110.49,122.92,120.02,105.8,145.0,113.41
2018-07-11,100.32,132.04,127.52,162.53,154.79,112.01,177.82,150.92,99.17,110.49,122.93,120.25,105.83,145.47,113.55
2018-07-12,100.32,132.14,127.85,162.77,154.87,112.03,178.16,150.92,99.18,110.75,123.15,120.16,105.8,145.28,113.48
2018-07-13,100.32,132.22,128.74,162.98,155.11,112.03,178.26,150.9,99.17,110.74,123.2,120.36,105.84,145.69,113.63
2018-07-16,100.32,132.03,128.52,162.47,154.82,112.005,177.22,150.9,99.16,110.94,122.97,120.17,105.79,145.12,113.51
2018-07-17,100.32,132.15,129.79,162.85,155.03,112.025,178.08,150.9,99.16,111.23,123.32,120.12,105.77,145.03,113.47
2018-07-18,100.32,132.17,129.33,162.95,155.01,112.025,178.08,150.87,99.17,111.1,123.68,120.06,105.77,144.72,113.45
2018-07-19,100.32,132.19,129.53,163.08,155.13,112.025,178.44,150.94,99.18,111.21,124.08,120.3,105.81,145.28,113.59
2018-07-20,100.32,132.01,128.69,162.53,154.29,111.995,177.18,150.97,99.17,111.01,123.62,119.98,105.8,144.19,113.48
2018-07-23,100.32,131.87,128.02,162.1,153.89,111.965,176.16,150.56,99.15,110.92,123.29,119.48,105.73,142.81,113.18
2018-07-24,100.32,131.94,127.91,162.28,154.14,111.98,176.86,150.59,99.13,110.83,123.31,119.56,105.73,143.19,113.22
2018-07-25,100.32,131.92,127.88,162.37,154.22,111.965,177.44,150.78,99.14,110.79,123.3,119.66,105.72,143.41,113.25
2018-07-26,100.32,131.88,127.56,162.18,154.17,111.965,176.72,150.61,99.15,110.8,123.17,119.34,105.66,142.69,113.08
2018-07-27,100.32,131.85,127.19,162.07,154.14,111.96,176.38,150.57,99.15,110.7,123.14,119.44,105.67,142.94,113.12
2018-07-30,100.32,131.62,126.7,161.43,153.65,111.92,174.82,150.44,99.15,110.65,122.48,119.38,105.68,142.62,113.12
2018-07-31,100.32,131.61,127.3,161.58,153.75,111.905,175.6,150.69,99.16,110.79,122.68,119.42,105.69,142.97,113.12
2018-08-01,100.32,131.4,126.74,160.91,153.14,111.86,173.98,149.86,99.16,110.65,122.12,119.17,105.66,142.22,113.01
2018-08-02,100.32,131.56,125.47,161.26,153.07,111.89,174.72,150.09,99.16,110.19,122.19,119.33,105.71,142.44,113.12
2018-08-03,100.32,131.82,125.0,162.05,153.63,111.935,176.6,150.12,99.17,110.21,122.74,119.61,105.75,142.97,113.3
2018-08-06,100.32,131.9,125.39,162.35,153.92,111.94,177.38,150.13,99.18,110.19,122.99,119.73,105.73,143.25,113.34
2018-08-07,100.32,131.81,125.59,162.01,153.76,111.92,176.68,150.14,99.18,110.32,122.68,119.47,105.7,142.59,113.16
2018-08-08,100.32,131.89,125.72,162.11,153.79,111.94,176.52,150.1,99.16,110.15,122.84,119.5,105.7,142.62,113.19
2018-08-09,100.32,132.08,125.54,162.5,154.1,111.995,177.28,150.07,99.17,110.19,123.02,119.72,105.75,143.28,113.3
2018-08-10,100.32,132.36,124.48,163.34,154.67,112.035,179.46,150.27,99.19,109.77,123.56,120.38,105.86,144.66,113.7
2018-08-13,100.32,132.4,123.48,163.36,154.54,112.045,179.38,150.38,99.19,109.48,123.39,120.25,105.82,144.31,113.62
2018-08-14,100.31,132.35,123.85,163.21,154.55,112.04,179.08,150.3,99.19,109.59,123.38,120.11,105.79,144.03,113.53
2018-08-15,100.31,132.54,122.47,163.71,154.72,112.07,180.2,150.4,99.17,109.32,123.83,120.44,105.84,144.75,113.72
2018-08-16,100.32,132.46,123.17,163.49,154.74,112.045,179.76,150.33,99.17,109.51,123.71,120.27,105.8,144.53,113.6
2018-08-17,100.32,132.54,123.04,163.67,154.87,112.075,180.1,150.44,99.17,109.57,123.75,120.25,105.81,144.53,113.59
2018-08-20,100.32,132.55,123.81,163.73,154.9,112.07,180.22,150.51,99.17,109.77,123.89,120.62,105.88,145.47,113.82
2018-08-21,100.31,132.35,124.78,163.24,154.69,112.025,179.14,150.5,99.18,110.09,123.38,120.45,105.84,145.12,113.7
2018-08-22,100.32,132.21,124.08,163.0,154.58,111.99,178.64,150.45,99.17,109.94,123.32,120.62,105.85,145.47,113.8
2018-08-23,100.32,132.21,123.7,163.06,154.63,111.98,178.58,150.46,99.17,109.86,123.3,120.59,105.84,145.66,113.75
2018-08-24,100.32,132.21,123.39,163.09,154.49,111.98,178.6,150.45,99.17,109.72,123.33,120.52,105.8,145.59,113.7
2018-08-27,100.32,132.06,123.14,162.64,154.23,111.96,177.32,150.49,99.17,109.61,123.33,120.34,105.78,145.12,113.61
2018-08-28,100.32,132.01,122.98,162.52,154.13,111.945,176.82,150.48,99.17,109.63,123.01,120.09,105.76,144.44,113.48
2018-08-29,100.32,131.9,123.62,162.18,153.9,111.94,176.06,150.44,99.18,109.86,122.57,120.09,105.72,144.59,113.41
2018-08-30,100.32,132.21,122.92,162.98,154.48,111.99,178.04,150.31,99.19,109.52,122.97,120.27,105.77,144.97,113.54
2018-08-31,100.32,131.61,122.66,163.27,154.59,111.905,178.8,150.69,99.19,108.04,122.68,119.42,105.69,144.97,113.12
2018-09-02,100.32,131.61,122.66,163.27,154.59,111.905,178.8,150.69,99.19,108.04,122.68,120.17,105.68,144.0,113.35
2018-09-03,100.32,132.24,123.22,163.21,152.44,111.995,178.44,150.25,99.19,108.21,123.46,120.22,105.66,143.97,113.38
2018-09-04,100.32,132.09,124.69,162.87,152.47,111.96,177.7,150.27,99.19,108.87,123.27,120.06,105.78,143.88,113.45
2018-09-05,100.32,131.91,125.83,162.44,152.12,111.925,176.88,150.32,99.19,109.37,122.86,120.09,105.79,143.88,113.48
2018-09-06,100.32,131.99,126.03,162.62,152.46,111.9,177.3,150.39,99.19,109.61,123.37,120.3,105.81,144.38,113.59
2018-09-07,100.32,131.28,124.33,159.95,152.13,111.86,175.32,150.38,99.19,109.63,122.99,119.8,105.7,143.34,113.23
2018-09-10,100.32,131.16,125.68,159.69,152.14,111.825,174.54,150.34,99.19,110.14,122.85,119.81,105.69,143.5,113.23
2018-09-11,100.32,131.04,125.46,159.3,151.88,111.81,173.68,150.41,99.19,110.04,122.55,119.5,105.63,142.75,113.03
2018-09-12,100.32,131.14,125.24,159.63,152.12,111.83,174.44,150.44,99.19,109.99,122.74,119.61,105.64,143.06,113.06
2018-09-13,100.32,131.08,125.43,159.46,151.98,111.83,174.16,150.29,99.2,109.87,122.55,119.59,105.62,143.16,113.04
2018-09-14,100.32,130.98,125.2,159.17,151.66,111.815,173.62,150.27,99.19,109.85,122.34,119.36,105.59,142.53,112.9
2018-09-17,100.32,130.87,126.46,159.02,151.53,111.8,173.8,150.2,99.2,110.3,122.27,119.31,105.59,142.41,112.9
2018-09-18,100.32,130.77,127.32,158.74,151.27,111.78,173.06,150.2,99.2,110.56,122.0,118.98,105.55,141.41,112.76
2018-09-19,100.32,130.75,126.64,158.62,151.17,111.79,172.62,150.16,99.2,110.26,121.53,118.86,105.53,141.06,112.65
2018-09-20,100.32,130.78,126.55,158.74,151.32,111.8,172.76,150.18,99.18,110.0,121.69,118.59,105.53,140.25,112.66
2018-09-21,100.32,130.89,127.13,159.0,151.4,111.81,173.32,150.05,99.18,110.26,122.05,118.67,105.56,140.34,112.7
2018-09-24,100.32,130.54,125.91,158.32,150.78,111.75,172.58,150.04,99.18,109.93,120.64,118.62,105.56,140.25,112.69
2018-09-25,100.32,130.37,126.52,157.87,150.44,111.72,171.68,150.02,99.19,110.15,121.33,118.45,105.53,139.78,112.59
2018-09-26,100.32,130.41,127.02,158.04,150.72,111.72,172.12,150.12,99.19,110.16,121.49,118.73,105.55,140.53,112.73
2018-09-27,100.32,130.37,126.48,158.06,150.57,111.715,172.82,150.18,99.19,110.24,120.78,118.75,105.55,140.66,112.72
2018-09-28,100.32,130.7,123.84,158.79,151.04,111.775,174.32,150.09,99.19,109.27,120.94,118.78,105.36,140.5,112.83
2018-10-01,100.32,130.76,122.72,158.77,150.83,111.81,173.64,150.08,99.19,108.58,120.92,118.67,105.36,139.97,112.45
2018-10-02,100.32,131.03,121.02,159.52,151.37,111.855,175.2,150.14,99.19,107.85,121.32,118.81,105.38,140.5,112.52
2018-10-03,100.32,130.79,122.07,158.93,150.87,111.805,174.2,150.17,99.2,108.78,121.09,118.12,105.28,138.5,112.16
2018-10-04,100.32,130.46,122.17,158.04,150.36,111.755,172.68,149.96,99.2,108.65,120.18,117.86,105.24,137.91,112.02
2018-10-05,100.32,130.35,121.11,157.61,149.88,111.755,171.18,150.09,99.19,108.49,119.72,117.67,105.23,137.28,111.95
2018-10-08,100.32,130.52,119.77,157.95,150.26,111.795,171.4,150.07,99.19,107.8,119.96,117.7,105.27,137.03,112.02
2018-10-09,100.32,130.57,119.97,158.09,150.21,111.79,171.88,150.01,99.18,108.36,119.95,117.81,105.24,137.72,112.02
2018-10-10,100.32,130.49,120.31,157.88,149.94,111.775,171.54,150.05,99.19,108.19,119.59,117.75,105.26,137.25,112.02
2018-10-11,100.32,130.65,119.79,158.35,150.21,111.81,172.64,150.17,99.18,107.84,120.04,118.39,105.34,138.84,112.34
2018-10-12,100.32,130.78,119.89,158.53,150.42,111.84,172.98,150.12,99.19,107.92,120.46,118.34,105.34,138.72,112.32
2018-10-15,100.32,130.83,120.0,158.59,150.33,111.87,172.84,150.2,99.19,107.95,120.76,118.16,105.3,138.28,112.21
2018-10-16,100.32,130.87,121.0,158.72,150.66,111.86,173.2,150.16,99.19,108.4,120.63,118.22,105.29,138.5,112.23
2018-10-17,100.32,131.04,120.3,159.16,150.94,111.89,174.26,150.19,99.2,108.15,121.07,118.05,105.26,138.16,112.12
2018-10-18,100.32,131.23,119.15,159.52,151.12,111.96,174.9,150.18,99.17,107.6,121.15,118.14,105.27,138.12,112.2
2018-10-19,100.31,131.15,120.19,159.4,150.87,111.94,175.22,150.22,99.17,108.44,121.13,117.95,105.21,137.72,112.06
2018-10-22,100.31,131.07,120.83,159.34,151.0,111.91,175.18,150.19,99.17,108.75,121.56,118.0,105.23,137.81,112.09
2018-10-23,100.31,131.22,120.13,159.79,151.4,111.94,176.22,150.29,99.18,108.57,121.91,118.27,105.28,138.19,112.27
2018-10-24,100.31,131.44,119.67,160.18,151.71,111.99,176.78,150.44,99.18,108.55,122.25,118.62,105.36,138.78,112.48
2018-10-25,100.31,131.41,120.86,160.16,151.65,111.975,176.62,150.65,99.18,108.74,122.41,118.53,105.34,138.72,112.42
2018-10-26,100.31,131.67,121.32,160.87,152.02,112.03,178.22,150.72,99.18,108.99,123.09,119.03,105.45,139.44,112.76
2018-10-29,100.32,131.48,122.73,160.35,151.96,111.975,176.4,150.8,99.17,109.4,122.84,118.95,105.45,139.34,112.7
2018-10-30,100.32,131.52,121.22,160.44,152.01,111.99,176.84,150.71,99.18,109.03,122.82,118.78,105.39,138.91,112.6
2018-10-31,100.32,131.44,121.64,160.26,151.95,111.975,176.9,150.63,99.16,109.24,122.41,118.44,105.33,138.12,112.38
2018-11-01,100.32,131.38,122.1,159.98,151.87,111.97,176.02,150.65,99.15,109.53,122.24,118.58,105.37,138.44,112.48
2018-11-02,100.32,131.31,122.7,159.63,151.55,111.965,175.14,150.64,99.14,109.92,121.84,118.05,105.25,137.16,112.16
2018-11-05,100.32,131.31,122.84,159.74,151.54,111.95,175.38,150.71,99.13,109.81,121.78,118.14,105.26,137.56,112.2
2018-11-06,100.32,131.29,121.86,159.7,151.44,111.945,175.26,150.67,99.12,109.73,121.48,118.0,105.22,137.44,112.09
2018-11-07,100.32,131.19,122.57,159.5,151.25,111.91,174.86,150.73,99.11,109.88,121.49,117.98,105.2,137.38,112.04
2018-11-08,100.32,131.16,122.05,159.37,151.16,111.905,174.58,150.69,99.11,109.8,121.18,117.78,105.16,137.19,111.91
2018-11-09,100.32,131.38,122.05,160.03,151.58,111.95,176.06,150.69,99.1,109.71,121.82,118.12,105.23,137.91,112.12
2018-11-12,100.32,131.5,121.61,160.29,151.72,111.965,176.42,150.75,99.1,109.56,122.39,118.39,105.3,138.47,112.31
2018-11-13,100.32,131.44,121.72,160.08,151.69,111.955,175.72,150.8,99.1,109.44,121.74,118.52,105.3,138.59,112.38
2018-11-14,100.32,131.48,121.19,160.14,151.74,111.95,175.58,150.84,99.09,109.45,121.82,118.75,105.37,138.88,112.54
2018-11-15,100.32,131.76,121.34,160.81,152.14,112.005,176.72,150.88,99.1,109.27,123.18,118.81,105.38,138.78,112.58
2018-11-16,100.32,131.7,121.35,160.65,151.96,111.99,176.58,150.95,99.11,109.37,122.72,119.16,105.47,139.56,112.82
2018-11-19,100.32,131.65,120.52,160.6,151.8,111.98,176.08,151.11,99.11,109.17,123.05,119.3,105.53,139.78,112.95
2018-11-20,100.31,131.74,120.31,160.89,152.03,112.0,177.22,151.0,99.11,109.21,123.0,119.34,105.5,140.03,112.91
2018-11-21,100.31,131.63,121.45,160.58,151.99,111.97,176.26,151.08,99.11,109.78,122.99,119.23,105.46,139.91,112.83
2018-11-22,100.31,131.63,122.1,160.63,152.16,111.965,176.3,151.06,99.08,110.13,122.7,119.19,105.46,139.81,112.8
2018-11-23,100.31,131.75,122.34,161.1,152.49,111.97,178.18,151.02,99.08,110.35,123.1,119.28,105.47,140.0,112.88
2018-11-26,100.31,131.65,123.79,160.74,152.34,111.95,177.12,151.13,99.08,110.65,122.8,119.14,105.44,139.78,112.77
2018-11-27,100.31,131.76,123.63,161.02,152.55,111.975,177.32,151.13,99.09,110.53,123.07,119.25,105.44,139.91,112.85
2018-11-28,100.31,131.72,123.93,160.9,152.41,111.97,177.0,151.01,99.09,110.47,123.12,119.39,105.49,139.94,112.95
2018-11-29,100.31,131.93,124.68,161.41,152.9,112.01,178.08,151.21,99.08,110.59,123.46,119.42,105.47,140.12,112.95
2018-11-30,100.32,131.97,124.56,161.54,152.99,112.005,178.6,151.17,99.08,109.27,123.42,119.55,105.47,140.53,112.98
2018-12-03,100.32,131.94,125.41,161.5,150.89,112.01,178.58,151.26,99.09,109.86,123.76,119.69,105.42,141.16,112.99
2018-12-04,100.32,132.13,125.16,162.09,151.19,112.03,180.56,151.48,99.09,109.87,123.98,120.09,105.45,142.78,113.12
2018-12-05,100.31,132.07,126.01,161.99,151.17,112.035,180.34,151.44,99.09,110.02,123.73,120.05,105.52,142.3,113.17
2018-12-06,100.31,132.22,125.34,162.38,151.35,112.07,181.34,151.65,99.08,109.54,124.52,120.45,105.54,143.78,113.38
2018-12-07,100.32,132.36,123.43,163.17,150.97,111.895,180.14,151.61,99.08,109.63,124.14,120.77,105.63,143.94,113.65
2018-12-10,100.32,132.26,123.82,163.4,150.88,111.85,181.96,151.8,99.09,109.79,125.01,120.69,105.62,144.06,113.57
2018-12-11,100.31,132.34,123.67,163.48,150.82,111.89,182.28,151.75,99.1,109.75,124.86,120.45,105.55,143.78,113.44
2018-12-12,100.31,132.12,124.92,162.98,150.4,111.84,181.58,151.63,99.09,110.17,124.15,120.28,105.53,143.28,113.34
2018-12-13,100.31,132.18,125.35,162.87,150.5,111.86,180.06,151.64,99.1,110.28,124.1,120.28,105.59,143.03,113.38
2018-12-14,100.31,132.34,125.49,163.2,150.66,111.895,180.2,152.02,99.1,110.19,124.42,120.45,105.64,143.28,113.51
2018-12-17,100.31,132.3,125.35,163.14,150.38,111.895,180.18,152.09,99.09,110.23,124.1,120.72,105.72,143.78,113.67
2018-12-18,100.31,132.3,125.42,163.34,150.8,111.885,180.96,152.32,99.09,110.36,123.84,120.95,105.8,144.47,113.84
2018-12-19,100.3,132.3,127.0,163.38,150.84,111.87,180.86,152.39,99.09,110.59,123.96,120.92,105.82,144.91,113.97
2018-12-20,100.3,132.35,127.72,163.56,151.09,111.875,181.92,152.51,99.07,110.84,124.06,121.06,105.77,144.81,113.85
2018-12-21,100.31,132.36,126.98,163.36,150.9,111.895,181.0,152.3,99.05,110.49,122.88,121.03,105.82,144.81,113.92
2018-12-24,100.3,132.36,126.98,163.36,150.9,111.895,181.0,152.38,99.07,110.49,124.12,121.41,105.93,145.44,114.2
2018-12-25,100.3,132.36,126.98,163.36,150.9,111.895,181.0,152.52,99.07,110.49,124.12,121.43,106.05,145.48,114.32
2018-12-26,100.3,132.36,126.98,163.36,150.9,111.895,181.0,152.39,99.07,110.49,124.12,121.03,105.86,144.75,114.03
2018-12-27,100.3,132.55,127.76,163.73,150.91,111.95,181.44,152.33,99.07,110.56,124.18,121.53,105.95,145.53,114.31
